Count	Date	Time	Lat	Long	Speed	Altitude	GSR
2552	2/6/2018	12:7:32	51.543816	-0.025383	0.91	11.30	448
2553	2/6/2018	12:7:33	51.543812	-0.025382	0.80	11.30	476
2554	2/6/2018	12:7:33	51.543812	-0.025382	0.80	11.60	473
2555	2/6/2018	12:7:34	51.543819	-0.025375	0.85	11.60	458
2556	2/6/2018	12:7:34	51.543819	-0.025375	0.85	11.40	466
2557	2/6/2018	12:7:35	51.543823	-0.025372	0.81	11.40	460
2558	2/6/2018	12:7:35	51.543823	-0.025372	0.81	10.80	462
2559	2/6/2018	12:7:36	51.543835	-0.025363	0.59	10.80	454
2560	2/6/2018	12:7:36	51.543835	-0.025363	0.59	9.70	458
2561	2/6/2018	12:7:37	51.543842	-0.025366	0.44	9.70	455
2562	2/6/2018	12:7:37	51.543842	-0.025366	0.44	9.50	458
2563	2/6/2018	12:7:38	51.543839	-0.025360	0.07	9.50	458
2564	2/6/2018	12:7:38	51.543839	-0.025360	0.07	9.20	462
2565	2/6/2018	12:7:39	51.543835	-0.025354	0.24	9.20	465
2566	2/6/2018	12:7:39	51.543835	-0.025354	0.24	9.30	470
2567	2/6/2018	12:7:40	51.543831	-0.025350	0.48	9.30	469
2568	2/6/2018	12:7:40	51.543831	-0.025350	0.48	9.30	474
2569	2/6/2018	12:7:41	51.543831	-0.025347	0.37	9.30	474
2570	2/6/2018	12:7:41	51.543831	-0.025347	0.37	9.50	477
2571	2/6/2018	12:7:42	51.543831	-0.025341	1.07	9.50	477
2572	2/6/2018	12:7:42	51.543831	-0.025341	1.07	10.00	480
2573	2/6/2018	12:7:43	51.543835	-0.025338	0.52	10.00	477
2574	2/6/2018	12:7:43	51.543835	-0.025338	0.52	10.30	482
2575	2/6/2018	12:7:44	51.543835	-0.025333	0.87	10.30	478
2576	2/6/2018	12:7:44	51.543835	-0.025333	0.87	10.50	482
2577	2/6/2018	12:7:45	51.543835	-0.025331	0.50	10.50	475
2578	2/6/2018	12:7:45	51.543835	-0.025331	0.50	10.50	478
2579	2/6/2018	12:7:46	51.543835	-0.025332	0.41	10.50	476
2580	2/6/2018	12:7:46	51.543835	-0.025332	0.41	10.70	480
2581	2/6/2018	12:7:47	51.543831	-0.025328	0.43	10.70	477
2582	2/6/2018	12:7:47	51.543831	-0.025328	0.43	11.10	475
2583	2/6/2018	12:7:48	51.543835	-0.025330	0.37	11.10	474
2584	2/6/2018	12:7:49	51.543831	-0.025325	0.02	11.10	478
2585	2/6/2018	12:7:50	51.543831	-0.025322	0.46	11.10	482
2586	2/6/2018	12:7:51	51.543823	-0.025318	0.69	11.10	482
2587	2/6/2018	12:7:51	51.543823	-0.025318	0.69	11.60	488
2588	2/6/2018	12:7:52	51.543816	-0.025315	0.19	11.60	487
2589	2/6/2018	12:7:52	51.543816	-0.025315	0.19	12.10	491
2590	2/6/2018	12:7:53	51.543812	-0.025309	0.37	12.10	485
2591	2/6/2018	12:7:53	51.543812	-0.025309	0.37	12.70	487
2592	2/6/2018	12:7:54	51.543816	-0.025310	0.93	12.70	482
2593	2/6/2018	12:7:54	51.543816	-0.025310	0.93	12.70	486
2594	2/6/2018	12:7:55	51.543816	-0.025310	1.06	12.70	485
2595	2/6/2018	12:7:56	51.543816	-0.025308	0.07	12.70	460
2596	2/6/2018	12:7:56	51.543816	-0.025308	0.07	12.70	459
2597	2/6/2018	12:7:57	51.543812	-0.025305	0.31	12.70	461
2598	2/6/2018	12:7:57	51.543812	-0.025305	0.31	12.70	467
2599	2/6/2018	12:7:58	51.543812	-0.025306	0.43	12.70	468
2600	2/6/2018	12:7:58	51.543812	-0.025306	0.43	12.70	471
2601	2/6/2018	12:7:59	51.543808	-0.025307	0.35	12.70	469
2602	2/6/2018	12:7:59	51.543808	-0.025307	0.35	12.70	472
2603	2/6/2018	12:8:0	51.543804	-0.025303	0.07	12.70	469
2604	2/6/2018	12:8:0	51.543804	-0.025303	0.07	12.70	472
2605	2/6/2018	12:8:1	51.543808	-0.025301	0.91	12.70	472
2606	2/6/2018	12:8:1	51.543808	-0.025301	0.91	12.50	475
2607	2/6/2018	12:8:2	51.543800	-0.025298	1.00	12.50	474
2608	2/6/2018	12:8:2	51.543800	-0.025298	1.00	12.40	478
2609	2/6/2018	12:8:3	51.543804	-0.025299	0.65	12.40	476
2610	2/6/2018	12:8:3	51.543804	-0.025299	0.65	12.50	480
2611	2/6/2018	12:8:4	51.543804	-0.025299	0.41	12.50	477
2612	2/6/2018	12:8:4	51.543804	-0.025299	0.41	12.20	481
2613	2/6/2018	12:8:5	51.543804	-0.025296	0.35	12.20	480
2614	2/6/2018	12:8:5	51.543804	-0.025296	0.35	12.20	483
2615	2/6/2018	12:8:6	51.543804	-0.025298	1.31	12.20	480
2616	2/6/2018	12:8:7	51.543804	-0.025302	2.00	12.20	480
2617	2/6/2018	12:8:8	51.543800	-0.025305	1.52	12.20	480
2618	2/6/2018	12:8:9	51.543800	-0.025308	1.04	12.20	481
2619	2/6/2018	12:8:9	51.543800	-0.025308	1.04	12.60	484
2620	2/6/2018	12:8:10	51.543797	-0.025303	0.24	12.60	480
2621	2/6/2018	12:8:10	51.543797	-0.025303	0.24	12.80	484
2622	2/6/2018	12:8:11	51.543793	-0.025301	1.57	12.80	482
2623	2/6/2018	12:8:11	51.543793	-0.025301	1.57	12.80	483
2624	2/6/2018	12:8:12	51.543793	-0.025308	0.80	12.80	480
2625	2/6/2018	12:8:12	51.543793	-0.025308	0.80	13.00	484
2626	2/6/2018	12:8:13	51.543789	-0.025309	0.80	13.00	484
2627	2/6/2018	12:8:13	51.543789	-0.025309	0.80	13.10	486
